12,18.676,41.242,18.676,41.242
13,18.656,41.31,18.656,41.31
14,18.636,41.31,18.636,41.31
15,18.626,41.713,18.626,41.713
16,18.607,41.512,18.607,41.512
17,18.587,41.545,18.587,41.545
18,18.567,41.579,18.567,41.579
19,18.548,41.579,18.548,41.579
20,18.538,41.579,18.538,41.579
23,18.518,41.411,18.518,41.411
26,18.499,41.512,18.499,41.512
27,18.518,41.78,18.518,41.78
28,18.518,41.915,18.518,41.915
29,18.518,41.78,18.518,41.78
32,18.587,42.216,18.587,42.216
33,18.567,41.545,18.567,41.545
34,18.558,41.78,18.558,41.78
35,18.548,41.512,18.548,41.512
36,18.518,41.579,18.518,41.579
37,18.518,41.545,18.518,41.545
39,18.479,41.512,18.479,41.512
40,18.46,41.512,18.46,41.512
41,18.45,41.512,18.45,41.512
42,18.44,41.444,18.44,41.444
43,18.44,41.242,18.44,41.242
45,18.43,41.276,18.43,41.276
46,18.44,41.31,18.44,41.31
49,18.411,41.377,18.411,41.377
50,18.401,41.444,18.401,41.444
52,18.411,41.512,18.411,41.512
54,18.401,41.377,18.401,41.377
55,18.391,41.411,18.391,41.411
56,18.401,41.411,18.401,41.411
58,18.381,41.512,18.381,41.512
59,18.381,41.377,18.381,41.377
60,18.371,41.68,18.371,41.68
61,18.381,41.444,18.381,41.444
62,18.381,41.512,18.381,41.512
64,18.381,41.579,18.381,41.579
65,18.371,41.612,18.371,41.612
66,18.381,41.579,18.381,41.579
68,18.381,41.579,18.381,41.579
70,18.381,41.579,18.381,41.579
71,18.371,41.512,18.371,41.512
72,18.371,41.478,18.371,41.478
74,18.362,41.512,18.362,41.512
75,18.342,41.512,18.342,41.512
76,18.342,41.444,18.342,41.444
78,18.342,41.444,18.342,41.444
80,18.322,41.344,18.322,41.344
81,18.332,41.377,18.332,41.377
82,18.303,41.377,18.303,41.377
83,18.303,41.411,18.303,41.411
84,18.303,41.344,18.303,41.344
87,18.293,41.377,18.293,41.377
88,18.283,41.377,18.283,41.377
89,18.283,41.377,18.283,41.377
90,18.293,41.377,18.293,41.377
91,18.283,41.411,18.283,41.411
92,18.273,41.444,18.273,41.444
94,18.283,41.411,18.283,41.411
97,18.283,41.512,18.283,41.512
98,18.293,41.512,18.293,41.512
100,18.293,41.512,18.293,41.512
103,18.293,41.545,18.293,41.545
104,18.303,41.512,18.303,41.512
105,18.293,41.512,18.293,41.512
106,18.283,41.579,18.283,41.579
107,18.303,41.444,18.303,41.444
108,18.303,41.512,18.303,41.512
110,18.303,41.512,18.303,41.512
111,18.283,41.512,18.283,41.512
112,18.264,41.579,18.264,41.579
114,18.273,41.444,18.273,41.444
115,18.264,41.444,18.264,41.444
117,18.264,41.478,18.264,41.478
118,18.254,41.444,18.254,41.444
119,18.244,41.444,18.244,41.444
120,18.254,41.444,18.254,41.444
121,18.244,41.377,18.244,41.377
122,18.264,41.377,18.264,41.377
123,18.244,41.31,18.244,41.31
124,18.254,41.377,18.254,41.377
