12,18.676,18.676
13,18.656,18.656
14,18.636,18.636
16,18.607,18.607
17,18.587,18.587
18,18.567,18.567
19,18.548,18.548
20,18.538,18.538
23,18.518,18.518
27,18.518,18.518
28,18.518,18.518
29,18.518,18.518
33,18.567,18.567
35,18.548,18.548
36,18.518,18.518
37,18.518,18.518
39,18.479,18.479
40,18.46,18.46
41,18.45,18.45
42,18.44,18.44
45,18.43,18.43
46,18.44,18.44
49,18.411,18.411
50,18.401,18.401
52,18.411,18.411
54,18.401,18.401
55,18.391,18.391
56,18.401,18.401
58,18.381,18.381
59,18.381,18.381
61,18.381,18.381
62,18.381,18.381
64,18.381,18.381
65,18.371,18.371
66,18.381,18.381
68,18.381,18.381
70,18.381,18.381
71,18.371,18.371
72,18.371,18.371
74,18.362,18.362
75,18.342,18.342
76,18.342,18.342
78,18.342,18.342
80,18.322,18.322
81,18.332,18.332
82,18.303,18.303
83,18.303,18.303
84,18.303,18.303
87,18.293,18.293
88,18.283,18.283
89,18.283,18.283
90,18.293,18.293
91,18.283,18.283
92,18.273,18.273
94,18.283,18.283
97,18.283,18.283
98,18.293,18.293
100,18.293,18.293
103,18.293,18.293
104,18.303,18.303
105,18.293,18.293
106,18.283,18.283
107,18.303,18.303
108,18.303,18.303
110,18.303,18.303
111,18.283,18.283
112,18.264,18.264
114,18.273,18.273
115,18.264,18.264
117,18.264,18.264
118,18.254,18.254
119,18.244,18.244
120,18.254,18.254
121,18.244,18.244
122,18.264,18.264
123,18.244,18.244
124,18.254,18.254
125,18.244,18.244
126,18.234,18.234
127,18.234,18.234
128,18.224,18.224
129,18.224,18.224
130,18.215,18.215
131,18.205,18.205
132,18.215,18.215
133,18.215,18.215
134,18.205,18.205
135,18.205,18.205
136,18.205,18.205
137,18.224,18.224
138,18.215,18.215
139,18.215,18.215
140,18.205,18.205
141,18.195,18.195
142,18.205,18.205
143,18.195,18.195
144,18.195,18.195
145,18.195,18.195
146,18.195,18.195
148,18.205,18.205
150,18.185,18.185
152,18.185,18.185
154,18.185,18.185
155,18.185,18.185
156,18.166,18.166
157,18.166,18.166
158,18.185,18.185
159,18.156,18.156
160,18.156,18.156
161,18.156,18.156
162,18.146,18.146
163,18.136,18.136
165,18.136,18.136
168,18.117,18.117
169,18.107,18.107
170,18.087,18.087
171,18.077,18.077
172,18.087,18.087
173,18.087,18.087
174,18.087,18.087
175,18.087,18.087
176,18.068,18.068
178,18.068,18.068
179,18.077,18.077
180,18.087,18.087
181,18.087,18.087
183,18.077,18.077
184,18.097,18.097
187,18.068,18.068
188,18.068,18.068
189,18.077,18.077
191,18.087,18.087
192,18.068,18.068
193,18.077,18.077
195,18.068,18.068
196,18.068,18.068
198,18.068,18.068
199,18.058,18.058
200,18.048,18.048
201,18.028,18.028
202,18.019,18.019
204,18.019,18.019
205,18.009,18.009
206,18.009,18.009
207,17.999,17.999
209,17.989,17.989
211,17.989,17.989
212,17.979,17.979
213,17.97,17.97
214,17.97,17.97
215,17.96,17.96
216,17.95,17.95
217,17.95,17.95
219,17.95,17.95
222,17.95,17.95
223,17.95,17.95
226,17.96,17.96
227,17.95,17.95
229,17.96,17.96
230,17.97,17.97
231,17.96,17.96
232,17.96,17.96
233,17.97,17.97
234,17.96,17.96
235,17.95,17.95
236,17.96,17.96
237,17.95,17.95
238,17.95,17.95
239,17.93,17.93
240,17.93,17.93
241,17.921,17.921
242,17.93,17.93
243,17.911,17.911
244,17.93,17.93
245,17.921,17.921
246,17.921,17.921
247,17.911,17.911
249,17.901,17.901
250,17.891,17.891
251,17.891,17.891
252,17.901,17.901
253,17.891,17.891
255,17.862,17.862
256,17.872,17.872
258,17.872,17.872
259,17.891,17.891
261,17.881,17.881
262,17.872,17.872
263,17.862,17.862
266,17.852,17.852
267,17.852,17.852
268,17.852,17.852
270,17.872,17.872
271,17.872,17.872
272,17.862,17.862
274,17.852,17.852
275,17.872,17.872
276,17.872,17.872
277,17.862,17.862
278,17.862,17.862
279,17.852,17.852
280,17.862,17.862
281,17.832,17.832
282,17.832,17.832
283,17.832,17.832
287,17.813,17.813
288,17.803,17.803
289,17.813,17.813
292,17.793,17.793
293,17.783,17.783
294,17.793,17.793
295,17.793,17.793
297,17.793,17.793
299,17.774,17.774
301,17.774,17.774
303,17.783,17.783
304,17.774,17.774
305,17.774,17.774
306,17.754,17.754
307,17.754,17.754
308,17.754,17.754
309,17.754,17.754
310,17.754,17.754
311,17.754,17.754
313,17.754,17.754
