19,18.45,40.973,18.45,40.973
22,18.42,40.939,18.42,40.939
23,18.42,40.906,18.42,40.906
25,18.42,40.906,18.42,40.906
27,18.42,40.838,18.42,40.838
30,18.42,40.804,18.42,40.804
32,18.42,40.872,18.42,40.872
37,18.411,40.838,18.411,40.838
38,18.381,40.838,18.381,40.838
39,18.371,40.771,18.371,40.771
40,18.362,40.771,18.362,40.771
44,18.352,40.771,18.352,40.771
48,18.322,40.838,18.322,40.838
51,18.322,40.737,18.322,40.737
52,18.303,40.737,18.303,40.737
56,18.283,40.737,18.283,40.737
58,18.283,40.872,18.283,40.872
59,18.283,40.838,18.283,40.838
62,18.293,40.973,18.293,40.973
63,18.313,41.04,18.313,41.04
64,18.313,40.973,18.313,40.973
66,18.303,40.973,18.303,40.973
67,18.322,40.973,18.322,40.973
68,18.313,40.939,18.313,40.939
70,18.322,40.838,18.322,40.838
72,18.313,40.804,18.313,40.804
73,18.322,40.804,18.322,40.804
87,18.303,40.703,18.303,40.703
88,18.283,40.636,18.283,40.636
89,18.273,40.636,18.273,40.636
91,18.283,40.636,18.283,40.636
93,18.273,40.703,18.273,40.703
97,18.264,40.737,18.264,40.737
98,18.264,40.703,18.264,40.703
100,18.254,40.771,18.254,40.771
105,18.254,40.838,18.254,40.838
106,18.264,40.838,18.264,40.838
111,18.224,40.838,18.224,40.838
113,18.215,40.838,18.215,40.838
115,18.205,40.838,18.205,40.838
116,18.224,40.906,18.224,40.906
117,18.205,40.838,18.205,40.838
120,18.205,40.771,18.205,40.771
122,18.195,40.771,18.195,40.771
129,18.166,40.771,18.166,40.771
132,18.166,40.771,18.166,40.771
134,18.166,40.771,18.166,40.771
145,18.136,40.906,18.136,40.906
155,18.117,40.872,18.117,40.872
157,18.117,40.771,18.117,40.771
161,18.107,40.737,18.107,40.737
173,18.048,40.771,18.048,40.771
175,18.028,40.703,18.028,40.703
178,18.038,40.838,18.038,40.838
183,18.058,40.771,18.058,40.771
185,18.058,40.804,18.058,40.804
201,17.999,40.737,17.999,40.737
212,17.93,40.737,17.93,40.737
214,17.93,40.771,17.93,40.771
215,17.921,40.737,17.921,40.737
219,17.93,40.838,17.93,40.838
226,17.911,40.906,17.911,40.906
238,17.891,40.906,17.891,40.906
240,17.891,40.838,17.891,40.838
242,17.891,40.771,17.891,40.771
244,17.881,40.771,17.881,40.771
249,17.872,40.838,17.872,40.838
250,17.862,40.804,17.862,40.804
256,17.842,40.804,17.842,40.804
261,17.823,40.939,17.823,40.939
263,17.832,40.939,17.832,40.939
264,17.832,40.906,17.832,40.906
269,17.813,40.973,17.813,40.973
270,17.813,40.906,17.813,40.906
271,17.813,40.906,17.813,40.906
272,17.813,40.939,17.813,40.939
273,17.823,40.906,17.823,40.906
279,17.783,40.838,17.783,40.838
284,17.774,40.906,17.774,40.906
287,17.783,40.872,17.783,40.872
288,17.774,40.838,17.774,40.838
290,17.774,40.838,17.774,40.838
298,17.744,40.872,17.744,40.872
300,17.744,40.906,17.744,40.906
302,17.734,40.973,17.734,40.973
308,17.705,41.04,17.705,41.04
309,17.705,41.007,17.705,41.007
310,17.705,41.04,17.705,41.04
313,17.695,40.973,17.695,40.973
314,17.695,41.007,17.695,41.007
322,17.676,40.973,17.676,40.973
328,17.656,40.973,17.656,40.973
330,17.656,40.973,17.656,40.973
333,17.656,40.906,17.656,40.906
335,17.656,40.939,17.656,40.939
