12,41.242,41.242
13,41.31,41.31
14,41.31,41.31
16,41.512,41.512
17,41.545,41.545
18,41.579,41.579
19,41.579,41.579
20,41.579,41.579
23,41.411,41.411
27,41.78,41.78
28,41.915,41.915
29,41.78,41.78
33,41.545,41.545
35,41.512,41.512
36,41.579,41.579
37,41.545,41.545
39,41.512,41.512
40,41.512,41.512
41,41.512,41.512
42,41.444,41.444
45,41.276,41.276
46,41.31,41.31
49,41.377,41.377
50,41.444,41.444
52,41.512,41.512
54,41.377,41.377
55,41.411,41.411
56,41.411,41.411
58,41.512,41.512
59,41.377,41.377
61,41.444,41.444
62,41.512,41.512
64,41.579,41.579
65,41.612,41.612
66,41.579,41.579
68,41.579,41.579
70,41.579,41.579
71,41.512,41.512
72,41.478,41.478
74,41.512,41.512
75,41.512,41.512
76,41.444,41.444
78,41.444,41.444
80,41.344,41.344
81,41.377,41.377
82,41.377,41.377
83,41.411,41.411
84,41.344,41.344
87,41.377,41.377
88,41.377,41.377
89,41.377,41.377
90,41.377,41.377
91,41.411,41.411
92,41.444,41.444
94,41.411,41.411
97,41.512,41.512
98,41.512,41.512
100,41.512,41.512
103,41.545,41.545
104,41.512,41.512
105,41.512,41.512
106,41.579,41.579
107,41.444,41.444
108,41.512,41.512
110,41.512,41.512
111,41.512,41.512
112,41.579,41.579
114,41.444,41.444
115,41.444,41.444
117,41.478,41.478
118,41.444,41.444
119,41.444,41.444
120,41.444,41.444
121,41.377,41.377
122,41.377,41.377
123,41.31,41.31
124,41.377,41.377
125,41.344,41.344
126,41.31,41.31
127,41.31,41.31
128,41.344,41.344
129,41.344,41.344
130,41.31,41.31
131,41.377,41.377
132,41.444,41.444
133,41.377,41.377
134,41.411,41.411
135,41.545,41.545
136,41.478,41.478
137,41.478,41.478
138,41.444,41.444
139,41.411,41.411
140,41.512,41.512
141,41.646,41.646
142,41.512,41.512
143,41.579,41.579
144,41.512,41.512
145,41.478,41.478
146,41.579,41.579
148,41.512,41.512
150,41.512,41.512
152,41.512,41.512
154,41.444,41.444
155,41.444,41.444
156,41.444,41.444
157,41.444,41.444
158,41.444,41.444
159,41.377,41.377
160,41.377,41.377
161,41.377,41.377
162,41.377,41.377
163,41.377,41.377
165,41.31,41.31
168,41.31,41.31
169,41.377,41.377
170,41.31,41.31
171,41.31,41.31
172,41.377,41.377
173,41.344,41.344
174,41.478,41.478
175,41.377,41.377
176,41.411,41.411
178,41.512,41.512
179,41.411,41.411
180,41.444,41.444
181,41.512,41.512
183,41.512,41.512
184,41.512,41.512
187,41.411,41.411
188,41.444,41.444
189,41.579,41.579
191,41.512,41.512
192,41.512,41.512
193,41.444,41.444
195,41.444,41.444
196,41.377,41.377
198,41.377,41.377
199,41.377,41.377
200,41.377,41.377
201,41.377,41.377
202,41.344,41.344
204,41.344,41.344
205,41.344,41.344
206,41.377,41.377
207,41.31,41.31
209,41.344,41.344
211,41.31,41.31
212,41.344,41.344
213,41.31,41.31
214,41.444,41.444
215,41.444,41.444
216,41.411,41.411
217,41.31,41.31
219,41.512,41.512
222,41.579,41.579
223,41.612,41.612
226,41.579,41.579
227,41.512,41.512
229,41.512,41.512
230,41.444,41.444
231,41.545,41.545
232,41.512,41.512
233,41.444,41.444
234,41.512,41.512
235,41.411,41.411
236,41.377,41.377
237,41.444,41.444
238,41.377,41.377
239,41.444,41.444
240,41.444,41.444
241,41.444,41.444
242,41.444,41.444
243,41.377,41.377
244,41.411,41.411
245,41.444,41.444
246,41.377,41.377
247,41.377,41.377
249,41.31,41.31
250,41.377,41.377
251,41.377,41.377
252,41.377,41.377
253,41.512,41.512
255,41.579,41.579
256,41.444,41.444
258,41.579,41.579
259,41.512,41.512
261,41.579,41.579
262,41.512,41.512
263,41.579,41.579
266,41.646,41.646
267,41.512,41.512
268,41.579,41.579
270,41.579,41.579
271,41.512,41.512
272,41.512,41.512
274,41.512,41.512
275,41.512,41.512
276,41.478,41.478
277,41.478,41.478
278,41.478,41.478
279,41.478,41.478
280,41.411,41.411
281,41.411,41.411
282,41.478,41.478
283,41.411,41.411
287,41.444,41.444
288,41.444,41.444
289,41.444,41.444
292,41.478,41.478
293,41.478,41.478
294,41.512,41.512
295,41.545,41.545
297,41.512,41.512
299,41.512,41.512
301,41.579,41.579
303,41.512,41.512
304,41.579,41.579
305,41.646,41.646
306,41.579,41.579
307,41.579,41.579
308,41.612,41.612
309,41.579,41.579
310,41.579,41.579
311,41.646,41.646
313,41.612,41.612
314,41.512,41.512
316,41.579,41.579
317,41.579,41.579
318,41.579,41.579
319,41.545,41.545
320,41.512,41.512
322,41.512,41.512
324,41.579,41.579
326,41.444,41.444
327,41.512,41.512
329,41.512,41.512
330,41.512,41.512
331,41.512,41.512
332,41.612,41.612
333,41.512,41.512
334,41.512,41.512
335,41.512,41.512
337,41.646,41.646
338,41.579,41.579
339,41.713,41.713
342,41.646,41.646
344,41.713,41.713
346,41.68,41.68
347,41.713,41.713
348,41.68,41.68
351,41.68,41.68
352,41.68,41.68
353,41.646,41.646
354,41.713,41.713
355,41.646,41.646
356,41.646,41.646
357,41.646,41.646
358,41.646,41.646
359,41.579,41.579
362,41.545,41.545
364,41.579,41.579
365,41.512,41.512
366,41.579,41.579
367,41.612,41.612
368,41.579,41.579
369,41.579,41.579
373,41.612,41.612
375,41.512,41.512
376,41.646,41.646
378,41.646,41.646
379,41.612,41.612
380,41.68,41.68
381,41.713,41.713
382,41.78,41.78
383,41.646,41.646
384,41.713,41.713
385,41.713,41.713
387,41.713,41.713
389,41.646,41.646
390,41.646,41.646
392,41.68,41.68
393,41.646,41.646
394,41.646,41.646
395,41.646,41.646
396,41.646,41.646
398,41.646,41.646
403,41.612,41.612
404,41.579,41.579
405,41.545,41.545
406,41.579,41.579
407,41.612,41.612
408,41.579,41.579
409,41.579,41.579
411,41.579,41.579
412,41.579,41.579
414,41.612,41.612
416,41.579,41.579
417,41.579,41.579
418,41.579,41.579
419,41.646,41.646
420,41.646,41.646
421,41.713,41.713
424,41.713,41.713
426,41.68,41.68
427,41.68,41.68
428,41.713,41.713
429,41.713,41.713
430,41.68,41.68
431,41.646,41.646
432,41.646,41.646
434,41.646,41.646
435,41.646,41.646
436,41.646,41.646
437,41.646,41.646
438,41.68,41.68
439,41.646,41.646
440,41.646,41.646
441,41.612,41.612
442,41.612,41.612
443,41.612,41.612
444,41.612,41.612
445,41.579,41.579
446,41.579,41.579
447,41.646,41.646
448,41.646,41.646
449,41.612,41.612
450,41.646,41.646
454,41.68,41.68
455,41.646,41.646
456,41.612,41.612
457,41.579,41.579
459,41.68,41.68
460,41.612,41.612
461,41.646,41.646
462,41.78,41.78
463,41.747,41.747
464,41.713,41.713
465,41.747,41.747
466,41.78,41.78
467,41.78,41.78
468,41.78,41.78
470,41.713,41.713
471,41.747,41.747
472,41.747,41.747
473,41.713,41.713
474,41.747,41.747
475,41.713,41.713
476,41.713,41.713
477,41.713,41.713
480,41.713,41.713
482,41.646,41.646
483,41.713,41.713
484,41.646,41.646
485,41.612,41.612
486,41.612,41.612
487,41.68,41.68
488,41.646,41.646
489,41.646,41.646
490,41.68,41.68
491,41.68,41.68
492,41.713,41.713
494,41.713,41.713
495,41.713,41.713
496,41.713,41.713
497,41.713,41.713
499,41.78,41.78
500,41.747,41.747
501,41.713,41.713
502,41.78,41.78
503,41.713,41.713
505,41.713,41.713
506,41.747,41.747
507,41.78,41.78
508,41.78,41.78
509,41.78,41.78
510,41.713,41.713
512,41.713,41.713
513,41.713,41.713
515,41.713,41.713
516,41.68,41.68
517,41.646,41.646
518,41.68,41.68
519,41.68,41.68
520,41.713,41.713
522,41.713,41.713
523,41.713,41.713
524,41.713,41.713
525,41.713,41.713
527,41.612,41.612
528,41.646,41.646
529,41.646,41.646
530,41.68,41.68
533,41.646,41.646
534,41.646,41.646
535,41.713,41.713
536,41.713,41.713
537,41.68,41.68
539,41.747,41.747
541,41.78,41.78
542,41.747,41.747
543,41.78,41.78
544,41.747,41.747
545,41.78,41.78
547,41.78,41.78
548,41.78,41.78
549,41.78,41.78
550,41.78,41.78
551,41.78,41.78
552,41.78,41.78
553,41.814,41.814
554,41.747,41.747
555,41.713,41.713
557,41.68,41.68
558,41.646,41.646
559,41.713,41.713
562,41.713,41.713
563,41.713,41.713
565,41.713,41.713
566,41.68,41.68
567,41.68,41.68
569,41.713,41.713
571,41.68,41.68
572,41.713,41.713
573,41.747,41.747
574,41.78,41.78
575,41.713,41.713
576,41.747,41.747
577,41.747,41.747
578,41.78,41.78
579,41.814,41.814
581,41.848,41.848
582,41.848,41.848
583,41.848,41.848
584,41.915,41.915
586,41.848,41.848
588,41.848,41.848
589,41.848,41.848
590,41.814,41.814
591,41.814,41.814
592,41.848,41.848
593,41.78,41.78
594,41.848,41.848
595,41.848,41.848
597,41.814,41.814
598,41.814,41.814
599,41.848,41.848
600,41.848,41.848
601,41.814,41.814
602,41.78,41.78
603,41.814,41.814
604,41.848,41.848
605,41.814,41.814
607,41.848,41.848
608,41.848,41.848
609,41.848,41.848
610,41.814,41.814
612,41.848,41.848
613,41.814,41.814
615,41.814,41.814
617,41.814,41.814
618,41.78,41.78
620,41.915,41.915
621,41.915,41.915
622,41.915,41.915
623,41.915,41.915
624,41.915,41.915
625,41.915,41.915
626,41.915,41.915
627,41.848,41.848
628,41.848,41.848
630,41.848,41.848
631,41.814,41.814
632,41.78,41.78
633,41.814,41.814
634,41.78,41.78
635,41.78,41.78
639,41.848,41.848
640,41.848,41.848
641,41.814,41.814
642,41.78,41.78
643,41.78,41.78
644,41.78,41.78
645,41.78,41.78
646,41.814,41.814
647,41.848,41.848
648,41.881,41.881
650,41.915,41.915
651,41.848,41.848
652,41.881,41.881
653,41.881,41.881
654,41.881,41.881
655,41.881,41.881
656,41.848,41.848
657,41.848,41.848
658,41.915,41.915
660,42.015,42.015
661,42.049,42.049
662,42.049,42.049
663,42.049,42.049
664,42.049,42.049
666,42.049,42.049
668,42.015,42.015
669,41.948,41.948
671,41.915,41.915
672,41.915,41.915
673,41.881,41.881
674,41.915,41.915
675,41.915,41.915
676,41.915,41.915
678,41.948,41.948
680,41.881,41.881
681,41.848,41.848
682,41.881,41.881
684,41.848,41.848
686,41.915,41.915
688,41.848,41.848
689,41.848,41.848
690,41.915,41.915
692,41.915,41.915
693,41.915,41.915
694,41.915,41.915
695,41.915,41.915
696,41.881,41.881
698,41.915,41.915
699,41.915,41.915
700,41.982,41.982
701,41.948,41.948
702,41.982,41.982
703,41.982,41.982
704,41.982,41.982
706,41.915,41.915
707,41.948,41.948
708,41.982,41.982
710,41.915,41.915
711,41.915,41.915
713,41.915,41.915
714,41.848,41.848
716,41.915,41.915
717,41.881,41.881
718,41.915,41.915
719,41.915,41.915
720,41.948,41.948
721,41.915,41.915
723,41.881,41.881
724,41.915,41.915
725,41.881,41.881
726,41.848,41.848
727,41.848,41.848
728,41.848,41.848
729,41.915,41.915
730,41.848,41.848
731,41.848,41.848
732,41.915,41.915
733,41.915,41.915
734,41.915,41.915
735,41.948,41.948
736,41.948,41.948
737,41.915,41.915
738,41.948,41.948
739,41.948,41.948
740,41.982,41.982
743,41.948,41.948
744,41.948,41.948
745,41.915,41.915
746,41.915,41.915
747,41.915,41.915
748,41.915,41.915
749,41.848,41.848
750,41.848,41.848
751,41.814,41.814
752,41.814,41.814
753,41.78,41.78
755,41.78,41.78
756,41.747,41.747
757,41.713,41.713
758,41.68,41.68
760,41.646,41.646
761,41.646,41.646
762,41.646,41.646
763,41.579,41.579
764,41.579,41.579
765,41.512,41.512
766,41.512,41.512
767,41.545,41.545
768,41.512,41.512
769,41.512,41.512
770,41.512,41.512
771,41.478,41.478
772,41.411,41.411
773,41.411,41.411
775,41.377,41.377
776,41.31,41.31
777,41.344,41.344
